Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D46,LED,LED_0402_1005Metric,106.750000,-53.750000,45.000000,top
D46,LED,LED_0402_1005Metric,106.750000,-80.250000,45.000000,top
D46,LED,LED_0402_1005Metric,148.250000,-106.750000,45.000000,top
D47,LED,LED_0402_1005Metric,106.750000,-55.100000,45.000000,top
D47,LED,LED_0402_1005Metric,106.750000,-108.100000,45.000000,top
D47,LED,LED_0402_1005Metric,148.250000,-108.100000,45.000000,top
D47,LED,LED_0402_1005Metric,106.750000,-81.600000,45.000000,top
D47,LED,LED_0402_1005Metric,148.250000,-81.600000,45.000000,top
D47,LED,LED_0402_1005Metric,148.250000,-55.100000,45.000000,top
D48,LED,LED_0402_1005Metric,106.750000,-109.450000,45.000000,top
D48,LED,LED_0402_1005Metric,106.750000,-56.450000,45.000000,top
D48,LED,LED_0402_1005Metric,148.250000,-82.950000,45.000000,top
D48,LED,LED_0402_1005Metric,106.750000,-82.950000,45.000000,top
D48,LED,LED_0402_1005Metric,148.250000,-109.450000,45.000000,top
D48,LED,LED_0402_1005Metric,148.250000,-56.450000,45.000000,top
D49,LED,LED_0402_1005Metric,149.600000,-47.000000,45.000000,top
D49,LED,LED_0402_1005Metric,108.100000,-47.000000,45.000000,top
D49,LED,LED_0402_1005Metric,108.100000,-100.000000,45.000000,top
D49,LED,LED_0402_1005Metric,149.600000,-100.000000,45.000000,top
D49,LED,LED_0402_1005Metric,108.100000,-73.500000,45.000000,top
D49,LED,LED_0402_1005Metric,149.600000,-73.500000,45.000000,top
D50,LED,LED_0402_1005Metric,149.600000,-101.350000,45.000000,top
D50,LED,LED_0402_1005Metric,108.100000,-101.350000,45.000000,top
D50,LED,LED_0402_1005Metric,149.600000,-48.350000,45.000000,top
D50,LED,LED_0402_1005Metric,108.100000,-48.350000,45.000000,top
D50,LED,LED_0402_1005Metric,149.600000,-74.850000,45.000000,top
D50,LED,LED_0402_1005Metric,108.100000,-74.850000,45.000000,top
D51,LED,LED_0402_1005Metric,149.600000,-102.700000,45.000000,top
